token,auc,age,n_healthy,n_diseased,auc_delong,auc_variance_delong,sex,offset_days,index,ICD-10 Chapter (short),name,color,count
67,0.36182022,85,53,17,0.36182022,0.006045727813772602,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.26363635,90,22,5,0.26363635,0.030493901685343567,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.29999998,95,10,2,0.29999998,0.09666667381922418,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
68,0.5477145,65,86,29,0.5477145,0.004024679989370021,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.53973275,70,79,36,0.53973275,0.003297968499832883,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.4405191,75,73,38,0.4405191,0.0034350919580093727,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.46170035,80,66,36,0.46170035,0.003721152935580132,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.572093,85,43,30,0.572093,0.005270431401156685,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.5333333,90,15,7,0.5333333,0.023643235539002428,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.38888893,95,6,3,0.38888893,0.04691358094598046,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
69,0.53899086,65,109,32,0.53899086,0.0038277830272297913,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.35227275,70,92,22,0.35227275,0.004996975793093587,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.45339212,75,104,36,0.45339212,0.0033096267650828274,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.37343025,80,89,34,0.37343025,0.0033901850637287484,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.5207373,85,62,14,0.5207373,0.008442939837807938,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.56,90,25,4,0.56,0.04614166658719389,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.125,95,8,2,0.125,0.022321428571428572,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
