token,auc,age,n_healthy,n_diseased,auc_delong,auc_variance_delong,sex,offset_days,index,ICD-10 Chapter (short),name,color,count
66,0.40916443,75,106,35,0.40916443,0.0028714776175092216,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.6081461,80,89,32,0.6081461,0.0038275808487094835,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.5572562,85,63,14,0.5572562,0.007760283436163821,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.325,90,25,8,0.325,0.01591160662280663,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
66,0.25,95,8,2,0.25,0.033482142857142856,female,365.25,66,Clinical measures,HDL_mid,#2ca02c,2153.0
67,0.5242106,65,95,30,0.5242106,0.004366451501325924,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.42627186,70,74,34,0.42627186,0.0033913389981825547,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.43354434,75,79,42,0.43354434,0.0032045509180121416,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.34873018,80,75,42,0.34873018,0.003187851805267556,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.4811321,85,53,17,0.4811321,0.00926084590349878,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.37272727,90,22,5,0.37272727,0.025051161613768375,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
67,0.29999998,95,10,2,0.29999998,0.052222221924198994,female,365.25,67,Clinical measures,HDL_high,#2ca02c,2005.0
68,0.52064955,65,86,29,0.52064955,0.004242991669143312,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.56153303,70,79,36,0.56153303,0.0033383854230961047,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.46611392,75,73,38,0.46611392,0.0036469978138986814,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.4680135,80,66,36,0.4680135,0.003830096348353909,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.6120155,85,43,30,0.6120155,0.00568078802179565,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.63809526,90,15,7,0.63809526,0.01984666886751605,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
68,0.61111104,95,6,3,0.61111104,0.04320987713189782,female,365.25,68,Clinical measures,LDL_optimal,#2ca02c,2490.0
69,0.55690944,65,109,32,0.55690944,0.004158242672116003,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.46294463,70,92,22,0.46294463,0.005667634168283584,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.47756407,75,104,36,0.47756407,0.00338694340398237,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.36946464,80,89,34,0.36946464,0.003442323477089099,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.5478111,85,62,14,0.5478111,0.007227748616014022,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
69,0.52,90,25,4,0.52,0.039641668113072744,female,365.25,69,Clinical measures,LDL_borderline,#2ca02c,2095.0
